congress,chamber,rollnumber,icpsr,cast_code
115,Senate,119,49300,6
115,Senate,119,49308,6
115,Senate,119,49703,1
115,Senate,119,49706,1
115,Senate,119,94659,1
115,Senate,120,14009,1
115,Senate,120,14226,1
115,Senate,120,14307,6
115,Senate,120,14435,6
115,Senate,120,14503,1
115,Senate,120,14651,6
115,Senate,120,14852,1
115,Senate,120,14858,6
115,Senate,120,14871,6
115,Senate,120,14921,1
115,Senate,120,15015,6
115,Senate,120,15021,9
115,Senate,120,15039,1
115,Senate,120,15408,6
115,Senate,120,15424,1
115,Senate,120,20100,1
115,Senate,120,20101,1
115,Senate,120,20146,1
115,Senate,120,20330,6
115,Senate,120,20707,6
115,Senate,120,20713,6
115,Senate,120,20717,6
115,Senate,120,20730,1
115,Senate,120,20735,6
115,Senate,120,20919,1
115,Senate,120,20923,6
115,Senate,120,20930,6
115,Senate,120,21112,1
115,Senate,120,21133,6
115,Senate,120,21166,1
115,Senate,120,21173,1
115,Senate,120,21301,1
115,Senate,120,21325,6
115,Senate,120,21338,1
115,Senate,120,29142,6
115,Senate,120,29147,6
115,Senate,120,29345,1
115,Senate,120,29373,6
115,Senate,120,29386,1
115,Senate,120,29389,6
115,Senate,120,29534,1
115,Senate,120,29548,1
115,Senate,120,29566,1
115,Senate,120,29722,1
115,Senate,120,29732,6
115,Senate,120,29735,1
115,Senate,120,29754,1
115,Senate,120,29909,1
115,Senate,120,29924,6
115,Senate,120,29935,1
115,Senate,120,29940,6
115,Senate,120,39310,6
115,Senate,120,40300,1
115,Senate,120,40304,1
115,Senate,120,40305,1
115,Senate,120,40700,6
115,Senate,120,40701,6
115,Senate,120,40702,6
115,Senate,120,40703,6
115,Senate,120,40704,6
115,Senate,120,40705,6
115,Senate,120,40707,1
115,Senate,120,40902,1
115,Senate,120,40904,6
115,Senate,120,40906,6
115,Senate,120,40908,6
115,Senate,120,40909,6
115,Senate,120,40910,6
115,Senate,120,40915,6
115,Senate,120,40916,6
115,Senate,120,41101,6
115,Senate,120,41102,1
115,Senate,120,41104,1
115,Senate,120,41107,1
115,Senate,120,41110,1
115,Senate,120,41111,1
115,Senate,120,41112,6
115,Senate,120,41300,6
115,Senate,120,41301,6
115,Senate,120,41302,1
115,Senate,120,41303,6
115,Senate,120,41304,1
115,Senate,120,41305,6
115,Senate,120,41308,6
115,Senate,120,41500,1
115,Senate,120,41501,1
115,Senate,120,41502,1
115,Senate,120,41503,1
115,Senate,120,41504,1
115,Senate,120,41505,1
115,Senate,120,41700,6
115,Senate,120,41701,6
115,Senate,120,41702,6
115,Senate,120,41703,1
115,Senate,120,41704,1
115,Senate,120,49300,6
115,Senate,120,49308,6
115,Senate,120,49703,1
115,Senate,120,49706,1
115,Senate,120,94659,1
115,Senate,121,14009,1
115,Senate,121,14226,6
115,Senate,121,14307,1
115,Senate,121,14435,1
115,Senate,121,14503,1
115,Senate,121,14651,1
115,Senate,121,14852,1
115,Senate,121,14858,1
115,Senate,121,14871,1
115,Senate,121,14921,1
115,Senate,121,15015,1
115,Senate,121,15021,9
115,Senate,121,15039,1
115,Senate,121,15408,1
115,Senate,121,15424,1
115,Senate,121,20100,6
115,Senate,121,20101,1
115,Senate,121,20146,1
115,Senate,121,20330,1
115,Senate,121,20707,1
115,Senate,121,20713,1
115,Senate,121,20717,1
115,Senate,121,20730,6
115,Senate,121,20735,1
115,Senate,121,20919,1
115,Senate,121,20923,1
115,Senate,121,20930,1
115,Senate,121,21112,1
115,Senate,121,21133,1
115,Senate,121,21166,1
115,Senate,121,21173,6
115,Senate,121,21301,6
115,Senate,121,21325,1
115,Senate,121,21338,6
115,Senate,121,29142,1
115,Senate,121,29147,1
115,Senate,121,29345,6
115,Senate,121,29373,1
115,Senate,121,29386,1
115,Senate,121,29389,1
115,Senate,121,29534,1
115,Senate,121,29548,1
115,Senate,121,29566,6
115,Senate,121,29722,1
115,Senate,121,29732,1
115,Senate,121,29735,1
115,Senate,121,29754,1
115,Senate,121,29909,9
115,Senate,121,29924,1
115,Senate,121,29935,6
115,Senate,121,29940,1
115,Senate,121,39310,1
115,Senate,121,40300,1
115,Senate,121,40304,1
115,Senate,121,40305,1
115,Senate,121,40700,1
115,Senate,121,40701,1
115,Senate,121,40702,1
115,Senate,121,40703,1
115,Senate,121,40704,1
115,Senate,121,40705,6
115,Senate,121,40707,1
115,Senate,121,40902,6
115,Senate,121,40904,1
115,Senate,121,40906,1
115,Senate,121,40908,1
115,Senate,121,40909,1
115,Senate,121,40910,1
115,Senate,121,40915,1
115,Senate,121,40916,1
115,Senate,121,41101,1
115,Senate,121,41102,1
115,Senate,121,41104,6
115,Senate,121,41107,1
115,Senate,121,41110,6
115,Senate,121,41111,1
115,Senate,121,41112,1
115,Senate,121,41300,1
115,Senate,121,41301,1
115,Senate,121,41302,6
115,Senate,121,41303,1
115,Senate,121,41304,6
115,Senate,121,41305,1
115,Senate,121,41308,1
115,Senate,121,41500,1
115,Senate,121,41501,1
115,Senate,121,41502,6
115,Senate,121,41503,9
115,Senate,121,41504,1
115,Senate,121,41505,1
115,Senate,121,41700,1
115,Senate,121,41701,1
115,Senate,121,41702,1
115,Senate,121,41703,6
115,Senate,121,41704,6
115,Senate,121,49300,1
115,Senate,121,49308,1
115,Senate,121,49703,1
115,Senate,121,49706,1
115,Senate,121,94659,1
115,Senate,122,14009,1
115,Senate,122,14226,1
115,Senate,122,14307,6
115,Senate,122,14435,6
115,Senate,122,14503,1
115,Senate,122,14651,1
115,Senate,122,14852,1
115,Senate,122,14858,6
115,Senate,122,14871,6
115,Senate,122,14921,1
115,Senate,122,15015,1
115,Senate,122,15021,1
115,Senate,122,15039,1
115,Senate,122,15408,6
115,Senate,122,15424,1
115,Senate,122,20100,1
115,Senate,122,20101,1
115,Senate,122,20146,1
115,Senate,122,20330,6
115,Senate,122,20707,1
115,Senate,122,20713,6
115,Senate,122,20717,1
115,Senate,122,20730,1
115,Senate,122,20735,6
115,Senate,122,20919,1
115,Senate,122,20923,1
115,Senate,122,20930,1
115,Senate,122,21112,1
115,Senate,122,21133,1
115,Senate,122,21166,1
115,Senate,122,21173,1
115,Senate,122,21301,1
115,Senate,122,21325,6
115,Senate,122,21338,1
115,Senate,122,29142,6
115,Senate,122,29147,9
115,Senate,122,29345,1
115,Senate,122,29373,1
115,Senate,122,29386,1
115,Senate,122,29389,1
115,Senate,122,29534,1
115,Senate,122,29548,1
115,Senate,122,29566,1
115,Senate,122,29722,1
115,Senate,122,29732,1
115,Senate,122,29735,1
115,Senate,122,29754,1
115,Senate,122,29909,9
115,Senate,122,29924,1
115,Senate,122,29935,1
115,Senate,122,29940,1
115,Senate,122,39310,6
115,Senate,122,40300,1
115,Senate,122,40304,1
115,Senate,122,40305,1
115,Senate,122,40700,1
115,Senate,122,40701,1
115,Senate,122,40702,1
115,Senate,122,40703,1
115,Senate,122,40704,6
115,Senate,122,40705,1
115,Senate,122,40707,1
115,Senate,122,40902,1
115,Senate,122,40904,6
115,Senate,122,40906,1
115,Senate,122,40908,6
115,Senate,122,40909,1
115,Senate,122,40910,1
115,Senate,122,40915,1
115,Senate,122,40916,1
115,Senate,122,41101,6
115,Senate,122,41102,1
115,Senate,122,41104,1
115,Senate,122,41107,1
115,Senate,122,41110,1
115,Senate,122,41111,1
115,Senate,122,41112,1
115,Senate,122,41300,1
115,Senate,122,41301,6
115,Senate,122,41302,1
115,Senate,122,41303,1
115,Senate,122,41304,1
115,Senate,122,41305,1
115,Senate,122,41308,6
115,Senate,122,41500,1
115,Senate,122,41501,1
115,Senate,122,41502,1
115,Senate,122,41503,1
115,Senate,122,41504,1
115,Senate,122,41505,1
115,Senate,122,41700,6
115,Senate,122,41701,6
115,Senate,122,41702,6
115,Senate,122,41703,1
115,Senate,122,41704,1
115,Senate,122,49300,6
115,Senate,122,49308,6
115,Senate,122,49703,1
115,Senate,122,49706,1
115,Senate,122,94659,1
115,Senate,123,14009,1
115,Senate,123,14226,1
115,Senate,123,14307,6
115,Senate,123,14435,6
115,Senate,123,14503,1
115,Senate,123,14651,1
115,Senate,123,14852,1
115,Senate,123,14858,6
115,Senate,123,14871,6
115,Senate,123,14921,1
115,Senate,123,15015,1
115,Senate,123,15021,6
115,Senate,123,15039,1
115,Senate,123,15408,6
115,Senate,123,15424,1
115,Senate,123,20100,1
115,Senate,123,20101,1
115,Senate,123,20146,1
115,Senate,123,20330,6
115,Senate,123,20707,6
115,Senate,123,20713,6
115,Senate,123,20717,6
115,Senate,123,20730,1
115,Senate,123,20735,6
115,Senate,123,20919,1
115,Senate,123,20923,6
115,Senate,123,20930,6
115,Senate,123,21112,1
115,Senate,123,21133,1
115,Senate,123,21166,1
115,Senate,123,21173,1
115,Senate,123,21301,1
115,Senate,123,21325,6
115,Senate,123,21338,1
115,Senate,123,29142,6
115,Senate,123,29147,9
115,Senate,123,29345,1
115,Senate,123,29373,6
115,Senate,123,29386,1
115,Senate,123,29389,6
115,Senate,123,29534,1
115,Senate,123,29548,1
115,Senate,123,29566,1
115,Senate,123,29722,1
115,Senate,123,29732,6
115,Senate,123,29735,1
115,Senate,123,29754,1
115,Senate,123,29909,9
115,Senate,123,29924,6
115,Senate,123,29935,1
115,Senate,123,29940,6
115,Senate,123,39310,6
115,Senate,123,40300,1
115,Senate,123,40304,1
115,Senate,123,40305,1
115,Senate,123,40700,6
115,Senate,123,40701,6
115,Senate,123,40702,6
115,Senate,123,40703,6
115,Senate,123,40704,6
115,Senate,123,40705,1
115,Senate,123,40707,1
115,Senate,123,40902,1
115,Senate,123,40904,6
115,Senate,123,40906,6
115,Senate,123,40908,6
115,Senate,123,40909,6
115,Senate,123,40910,1
115,Senate,123,40915,6
115,Senate,123,40916,1
115,Senate,123,41101,6
115,Senate,123,41102,1
115,Senate,123,41104,1
115,Senate,123,41107,1
115,Senate,123,41110,1
115,Senate,123,41111,1
115,Senate,123,41112,6
115,Senate,123,41300,1
115,Senate,123,41301,6
115,Senate,123,41302,1
115,Senate,123,41303,1
115,Senate,123,41304,1
115,Senate,123,41305,6
115,Senate,123,41308,6
115,Senate,123,41500,1
115,Senate,123,41501,1
115,Senate,123,41502,1
115,Senate,123,41503,1
115,Senate,123,41504,1
115,Senate,123,41505,1
115,Senate,123,41700,6
115,Senate,123,41701,6
115,Senate,123,41702,6
115,Senate,123,41703,1
115,Senate,123,41704,1
115,Senate,123,49300,6
115,Senate,123,49308,6
115,Senate,123,49703,1
115,Senate,123,49706,1
115,Senate,123,94659,1
115,Senate,124,14009,1
115,Senate,124,14226,1
115,Senate,124,14307,6
115,Senate,124,14435,6
115,Senate,124,14503,1
115,Senate,124,14651,1
115,Senate,124,14852,1
115,Senate,124,14858,6
115,Senate,124,14871,6
115,Senate,124,14921,1
115,Senate,124,15015,1
115,Senate,124,15021,6
115,Senate,124,15039,1
115,Senate,124,15408,6
115,Senate,124,15424,1
115,Senate,124,20100,1
115,Senate,124,20101,1
115,Senate,124,20146,1
115,Senate,124,20330,6
115,Senate,124,20707,6
115,Senate,124,20713,6
115,Senate,124,20717,6
115,Senate,124,20730,1
115,Senate,124,20735,6
115,Senate,124,20919,1
115,Senate,124,20923,6
115,Senate,124,20930,6
115,Senate,124,21112,1
115,Senate,124,21133,1
115,Senate,124,21166,1
115,Senate,124,21173,1
115,Senate,124,21301,1
115,Senate,124,21325,6
115,Senate,124,21338,1
115,Senate,124,29142,6
115,Senate,124,29147,6
115,Senate,124,29345,1
115,Senate,124,29373,6
115,Senate,124,29386,1
115,Senate,124,29389,6
115,Senate,124,29534,1
115,Senate,124,29548,1
115,Senate,124,29566,1
115,Senate,124,29722,1
115,Senate,124,29732,6
115,Senate,124,29735,1
115,Senate,124,29754,1
115,Senate,124,29909,9
115,Senate,124,29924,6
115,Senate,124,29935,1
115,Senate,124,29940,6
115,Senate,124,39310,6
115,Senate,124,40300,1
115,Senate,124,40304,1
115,Senate,124,40305,1
115,Senate,124,40700,6
115,Senate,124,40701,6
115,Senate,124,40702,6
115,Senate,124,40703,6
115,Senate,124,40704,6
115,Senate,124,40705,1
115,Senate,124,40707,1
115,Senate,124,40902,1
115,Senate,124,40904,6
115,Senate,124,40906,6
115,Senate,124,40908,6
115,Senate,124,40909,6
115,Senate,124,40910,1
115,Senate,124,40915,6
115,Senate,124,40916,1
115,Senate,124,41101,6
115,Senate,124,41102,1
115,Senate,124,41104,1
115,Senate,124,41107,1
115,Senate,124,41110,1
115,Senate,124,41111,1
115,Senate,124,41112,6
115,Senate,124,41300,1
115,Senate,124,41301,6
115,Senate,124,41302,1
115,Senate,124,41303,1
115,Senate,124,41304,1
115,Senate,124,41305,6
115,Senate,124,41308,6
115,Senate,124,41500,1
115,Senate,124,41501,1
115,Senate,124,41502,1
115,Senate,124,41503,1
115,Senate,124,41504,1
115,Senate,124,41505,1
115,Senate,124,41700,6
115,Senate,124,41701,6
115,Senate,124,41702,6
115,Senate,124,41703,1
115,Senate,124,41704,1
115,Senate,124,49300,6
115,Senate,124,49308,6
115,Senate,124,49703,1
115,Senate,124,49706,1
115,Senate,124,94659,1
115,Senate,125,14009,1
115,Senate,125,14226,1
115,Senate,125,14307,6
115,Senate,125,14435,6
115,Senate,125,14503,1
115,Senate,125,14651,6
115,Senate,125,14852,1
115,Senate,125,14858,6
115,Senate,125,14871,6
115,Senate,125,14921,1
115,Senate,125,15015,6
115,Senate,125,15021,6
115,Senate,125,15039,6
115,Senate,125,15408,6
115,Senate,125,15424,1
115,Senate,125,20100,1
115,Senate,125,20101,1
115,Senate,125,20146,1
115,Senate,125,20330,6
115,Senate,125,20707,6
115,Senate,125,20713,6
115,Senate,125,20717,6
115,Senate,125,20730,1
115,Senate,125,20735,6
115,Senate,125,20919,1
115,Senate,125,20923,6
115,Senate,125,20930,6
115,Senate,125,21112,1
115,Senate,125,21133,1
115,Senate,125,21166,1
115,Senate,125,21173,1
115,Senate,125,21301,1
115,Senate,125,21325,6
115,Senate,125,21338,1
115,Senate,125,29142,6
115,Senate,125,29147,6
115,Senate,125,29345,1
115,Senate,125,29373,6
115,Senate,125,29386,1
115,Senate,125,29389,6
115,Senate,125,29534,1
115,Senate,125,29548,1
115,Senate,125,29566,6
115,Senate,125,29722,1
115,Senate,125,29732,6
115,Senate,125,29735,1
115,Senate,125,29754,1
115,Senate,125,29909,1
115,Senate,125,29924,6
115,Senate,125,29935,1
115,Senate,125,29940,6
115,Senate,125,39310,6
115,Senate,125,40300,1
115,Senate,125,40304,1
115,Senate,125,40305,1
115,Senate,125,40700,6
115,Senate,125,40701,6
115,Senate,125,40702,6
115,Senate,125,40703,6
115,Senate,125,40704,6
115,Senate,125,40705,1
115,Senate,125,40707,1
115,Senate,125,40902,1
115,Senate,125,40904,6
115,Senate,125,40906,6
115,Senate,125,40908,6
115,Senate,125,40909,6
115,Senate,125,40910,6
115,Senate,125,40915,6
115,Senate,125,40916,6
115,Senate,125,41101,6
115,Senate,125,41102,1
115,Senate,125,41104,1
115,Senate,125,41107,1
115,Senate,125,41110,1
115,Senate,125,41111,1
115,Senate,125,41112,6
115,Senate,125,41300,6
115,Senate,125,41301,6
115,Senate,125,41302,1
115,Senate,125,41303,6
115,Senate,125,41304,1
115,Senate,125,41305,6
115,Senate,125,41308,6
115,Senate,125,41500,1
115,Senate,125,41501,1
115,Senate,125,41502,1
115,Senate,125,41503,1
115,Senate,125,41504,1
115,Senate,125,41505,1
115,Senate,125,41700,6
115,Senate,125,41701,6
115,Senate,125,41702,6
115,Senate,125,41703,1
115,Senate,125,41704,1
115,Senate,125,49300,6
115,Senate,125,49308,6
115,Senate,125,49703,6
115,Senate,125,49706,1
115,Senate,125,94659,1
115,Senate,126,14009,1
115,Senate,126,14226,1
115,Senate,126,14307,1
115,Senate,126,14435,6
115,Senate,126,14503,1
115,Senate,126,14651,1
115,Senate,126,14852,1
115,Senate,126,14858,6
115,Senate,126,14871,1
115,Senate,126,14921,1
115,Senate,126,15015,1
115,Senate,126,15021,1
115,Senate,126,15039,6
115,Senate,126,15408,1
115,Senate,126,15424,1
115,Senate,126,20100,1
115,Senate,126,20101,1
115,Senate,126,20146,9
115,Senate,126,20330,1
115,Senate,126,20707,1
115,Senate,126,20713,1
115,Senate,126,20717,1
115,Senate,126,20730,1
115,Senate,126,20735,6
115,Senate,126,20919,1
115,Senate,126,20923,1
115,Senate,126,20930,6
115,Senate,126,21112,1
115,Senate,126,21133,1
115,Senate,126,21166,1
115,Senate,126,21173,1
115,Senate,126,21301,1
115,Senate,126,21325,1
115,Senate,126,21338,1
115,Senate,126,29142,6
115,Senate,126,29147,6
115,Senate,126,29345,1
115,Senate,126,29373,1
115,Senate,126,29386,1
115,Senate,126,29389,1
115,Senate,126,29534,1
115,Senate,126,29548,1
115,Senate,126,29566,1
115,Senate,126,29722,1
115,Senate,126,29732,1
115,Senate,126,29735,1
115,Senate,126,29754,1
115,Senate,126,29909,1
115,Senate,126,29924,6
115,Senate,126,29935,1
115,Senate,126,29940,1
115,Senate,126,39310,1
115,Senate,126,40300,9
115,Senate,126,40304,1
115,Senate,126,40305,1
115,Senate,126,40700,1
115,Senate,126,40701,9
115,Senate,126,40702,1
115,Senate,126,40703,1
115,Senate,126,40704,6
115,Senate,126,40705,1
115,Senate,126,40707,1
115,Senate,126,40902,1
115,Senate,126,40904,1
115,Senate,126,40906,1
115,Senate,126,40908,6
115,Senate,126,40909,1
115,Senate,126,40910,1
115,Senate,126,40915,1
115,Senate,126,40916,1
115,Senate,126,41101,6
115,Senate,126,41102,1
115,Senate,126,41104,1
115,Senate,126,41107,1
115,Senate,126,41110,1
115,Senate,126,41111,1
115,Senate,126,41112,6
115,Senate,126,41300,1
115,Senate,126,41301,6
115,Senate,126,41302,1
115,Senate,126,41303,1
115,Senate,126,41304,1
115,Senate,126,41305,1
115,Senate,126,41308,1
115,Senate,126,41500,9
115,Senate,126,41501,1
115,Senate,126,41502,1
115,Senate,126,41503,6
115,Senate,126,41504,1
115,Senate,126,41505,1
115,Senate,126,41700,1
115,Senate,126,41701,6
115,Senate,126,41702,1
115,Senate,126,41703,1
115,Senate,126,41704,1
115,Senate,126,49300,1
115,Senate,126,49308,1
115,Senate,126,49703,1
115,Senate,126,49706,1
115,Senate,126,94659,1
115,Senate,127,14009,1
115,Senate,127,14226,1
115,Senate,127,14307,1
115,Senate,127,14435,6
115,Senate,127,14503,1
115,Senate,127,14651,1
115,Senate,127,14852,1
115,Senate,127,14858,6
115,Senate,127,14871,1
115,Senate,127,14921,1
115,Senate,127,15015,1
115,Senate,127,15021,1
115,Senate,127,15039,6
115,Senate,127,15408,1
115,Senate,127,15424,1
115,Senate,127,20100,1
115,Senate,127,20101,1
115,Senate,127,20146,9
115,Senate,127,20330,1
115,Senate,127,20707,1
115,Senate,127,20713,1
115,Senate,127,20717,1
115,Senate,127,20730,1
115,Senate,127,20735,6
115,Senate,127,20919,1
115,Senate,127,20923,1
115,Senate,127,20930,1
115,Senate,127,21112,6
115,Senate,127,21133,1
115,Senate,127,21166,1
115,Senate,127,21173,1
115,Senate,127,21301,1
115,Senate,127,21325,1
115,Senate,127,21338,1
115,Senate,127,29142,6
115,Senate,127,29147,6
115,Senate,127,29345,1
115,Senate,127,29373,1
115,Senate,127,29386,1
115,Senate,127,29389,1
115,Senate,127,29534,1
115,Senate,127,29548,1
115,Senate,127,29566,1
115,Senate,127,29722,1
115,Senate,127,29732,1
115,Senate,127,29735,1
115,Senate,127,29754,1
115,Senate,127,29909,9
115,Senate,127,29924,1
115,Senate,127,29935,1
115,Senate,127,29940,1
115,Senate,127,39310,1
115,Senate,127,40300,9
115,Senate,127,40304,1
115,Senate,127,40305,1
115,Senate,127,40700,1
115,Senate,127,40701,1
115,Senate,127,40702,1
115,Senate,127,40703,1
115,Senate,127,40704,6
115,Senate,127,40705,1
115,Senate,127,40707,1
115,Senate,127,40902,1
115,Senate,127,40904,1
115,Senate,127,40906,1
115,Senate,127,40908,6
115,Senate,127,40909,1
115,Senate,127,40910,1
115,Senate,127,40915,1
115,Senate,127,40916,1
115,Senate,127,41101,6
115,Senate,127,41102,1
115,Senate,127,41104,1
115,Senate,127,41107,1
115,Senate,127,41110,1
115,Senate,127,41111,1
115,Senate,127,41112,6
115,Senate,127,41300,1
115,Senate,127,41301,6
115,Senate,127,41302,1
115,Senate,127,41303,1
115,Senate,127,41304,1
115,Senate,127,41305,1
115,Senate,127,41308,1
115,Senate,127,41500,9
115,Senate,127,41501,1
115,Senate,127,41502,1
115,Senate,127,41503,6
115,Senate,127,41504,1
115,Senate,127,41505,1
115,Senate,127,41700,1
115,Senate,127,41701,6
115,Senate,127,41702,1
115,Senate,127,41703,1
115,Senate,127,41704,1
115,Senate,127,49300,1
115,Senate,127,49308,1
115,Senate,127,49703,1
115,Senate,127,49706,1
115,Senate,127,94659,1
115,Senate,128,14009,1
115,Senate,128,14226,1
115,Senate,128,14307,6
115,Senate,128,14435,6
115,Senate,128,14503,1
115,Senate,128,14651,6
115,Senate,128,14852,1
115,Senate,128,14858,6
115,Senate,128,14871,6
115,Senate,128,14921,1
115,Senate,128,15015,6
115,Senate,128,15021,6
115,Senate,128,15039,1
115,Senate,128,15408,6
115,Senate,128,15424,1
115,Senate,128,20100,9
115,Senate,128,20101,1
115,Senate,128,20146,1
115,Senate,128,20330,6
115,Senate,128,20707,6
115,Senate,128,20713,6
115,Senate,128,20717,1
115,Senate,128,20730,1
115,Senate,128,20735,6
115,Senate,128,20919,1
115,Senate,128,20923,1
115,Senate,128,20930,6
115,Senate,128,21112,1
115,Senate,128,21133,1
115,Senate,128,21166,1
115,Senate,128,21173,1
115,Senate,128,21301,1
115,Senate,128,21325,6
115,Senate,128,21338,1
115,Senate,128,29142,6
115,Senate,128,29147,6
115,Senate,128,29345,1
115,Senate,128,29373,6
115,Senate,128,29386,1
115,Senate,128,29389,6
115,Senate,128,29534,1
115,Senate,128,29548,1
115,Senate,128,29566,1
115,Senate,128,29722,9
115,Senate,128,29732,6
115,Senate,128,29735,1
115,Senate,128,29754,1
115,Senate,128,29909,9
115,Senate,128,29924,6
115,Senate,128,29935,9
115,Senate,128,29940,6
115,Senate,128,39310,6
115,Senate,128,40300,9
115,Senate,128,40304,1
115,Senate,128,40305,1
115,Senate,128,40700,6
115,Senate,128,40701,6
115,Senate,128,40702,6
115,Senate,128,40703,6
115,Senate,128,40704,6
115,Senate,128,40705,1
115,Senate,128,40707,1
115,Senate,128,40902,1
115,Senate,128,40904,6
115,Senate,128,40906,6
115,Senate,128,40908,6
115,Senate,128,40909,1
115,Senate,128,40910,6
115,Senate,128,40915,1
115,Senate,128,40916,6
115,Senate,128,41101,6
115,Senate,128,41102,1
115,Senate,128,41104,1
115,Senate,128,41107,1
115,Senate,128,41110,1
115,Senate,128,41111,1
115,Senate,128,41112,6
